id;label
13776;Synopsis descriptionis totius Hassiae tribus libris Comprehensae Synopsis descriptionis totius Hassiae tribus libris Comprehensae/Stadtansicht von Bad Sooden-Allendorf
13777;Synopsis descriptionis totius Hassiae tribus libris Comprehensae Synopsis descriptionis totius Hassiae tribus libris Comprehensae/Stadtansichten von Allendorf an der Lumda und Grünberg in Hessen
13778;Synopsis descriptionis totius Hassiae tribus libris Comprehensae Synopsis descriptionis totius Hassiae tribus libris Comprehensae/Zeichnung: Stadtansicht von Marburg
13779;Claire Bantzer in altdeutscher Tracht
13780;Marburg, Elisabethkirche, Festgottesdienst anläßlich der Festspiele 1927
13781;Eichenzell?, Schloss Fasanerie?, Entwurf zu einer Gartenanlage
13782;Eichenzell?, Schloss Fasanerie?, Entwurf zu einer Gartenanlage Eichenzell?, Schloss Fasanerie?, Entwurf zu einer Gartenanlage/Eichenzell?, Schloss Fasanerie?, Entwurf für einen Laubengang mit zentralem Pavillon, perspektivische Ansicht
13783;Eichenzell?, Schloss Fasanerie?, Entwurf zu einer Gartenanlage Eichenzell?, Schloss Fasanerie?, Entwurf zu einer Gartenanlage/Eichenzell?, Schloss Fasanerie?, Entwurf für einen quadratischen Garten mit Laubengang, Lageplan
13784;Wenkbach, evangelische Kirche, Skizzen vom Dachstuhl des Turmes
13785;Darstellung der Villa d'Este in Tivoli
13786;Merxhausen (Emstal), Schule, Entwurf, Längschnitt, Aufriss und Grundrisse
13787;Abt Jakobos Klados des Klosters Agios Panteleimon bei Phodele mit einer alten Spinnerin
13788;Kassel, Friedrichsplatz, Entwurf zur Nutzung des Hofverwaltungsgebäudes als Kriegsschule, Situationsplan
13789;Immichenhain (Ottrau), Staatsdomäne, Umbauentwurf für ein Arbeiterwohnhaus, Aufrisse, Querschnitt, Grundrisse und Lageplan
13790;Haddamshausen, Kreis Marburg, Wohnhaus
13791;Ziegelboden im Chor der Klosterkirche Haina
13792;Spielende Kinder
13793;Kurt Gerstenberg (links) mit Exkursionsteilnehmern des Würzburger Seminars im Hof der Würzburger Residenz
13794;Saarpartie bei Mettlach
13795;Begegnung
13796;Eichenzell, Schloss Fasanerie, Umgestaltungsentwurf für den Park, Lageplan
13797;Gewerbegebäude
13798;Windeltrockner
13799;Marburg, chirurgischen Klinik, Entwurf des Wohnhauses vom Direktor (Pilgrimstein), Aufrisse, Querschnitt und Grundrisse
13800;Schnapsgläser aus Korbach, Biedenkopf und Eschwege
13801;Profilbild von Landgraf Philipp des Großmütigen
13802;Salzmörser aus Holz aus dem Kreis Biedenkopf und dem Kreis Korbach
13803;Kassel, Unterneustädter Kirchplatz (Leipziger Platz), Bestandsaufnahme, Situationsplan
13804;Immichenhain (Ottrau), Staatsdomäne (Arbeiterwohnhaus), Umbauentwurf, Aufrisse, Querschnitt, Teillängsschnitt, Grundrisse und Lageplan
13805;Exlibris Aug. F. Ammann
13806;Heimbach bei Treysa, Kirche (erbaut 1819)
13807;exlibris Bücherei des Hauses Kurt Willecke
13808;Blick durch eine offene Tür
13809;Willibald Sauerländer auf einem mittelalterlichen Grabmal im Rahmen einer Exkursion nach Straßburg
13810;Mädchen in Schwälmer Tracht
13811;Fulda, Stadtschloss mit Umgebung, Bestandsaufnahme, Lageplan
13812;"Teller; Universitätsmuseum Marburg"
13813;Löffel aus Ahornholz, Kreis Biedenkopf
13814;Studie zu einer Bogenarchitektur, Aufriss und Konstruktionsdetails
13815;Exlibris Hugo Sanner
13816;Kassel, Wilhelmshöher Platz, Bestandsaufnahme und Entwurf zur Bebauung, Lageplan
13817;Merxhausen (Emstal), unbekanntes Gebäude, Bauaufnahme, Grundrisse
13818;Fliederstrauß
13819;Immichenhain (Ottrau), Staatsdomäne (Knechtekammer), Entwurf, Querschnitt, Längsschnitt, Grundriss
13820;Gehöft und Kirche in Cappel?
13821;Exlibris Adolf Heydweiler
13822;Hermershausen bei Marburg: Tür
13823;Gehöfte in Ockershausen
13824;Preungesheim, Pfarrhof, Wirtschaftsgebäude, Bauaufnahme, Aufrisse und Grundriss
13825;Der Brennende Berg mit Goethe-Gedenktafel
13826;Schwälmer Trachtenpuppe
13827;Eichenzell, Schloss Fasanerie, Erweiterungsplan für den Park, Bauaufnahme und Entwurf, Lageplan
13828;Studie zu einer neogotischen Fassade, Balkon, Aufriss und Fassadenschnitt
13829;"Kassel, Entwurf für den ""Kurfürstenplatz"" am Wilhelmshöher Tor, Bestandsaufnahme und Entwurf, Situationsplan"
13830;Merxhausen (Emstal), Landeshospital, Entwurf, Grundriss
13831;Löffel, Kombach Kreis Biedenkopf
13832;Spielende Kinder im Winter
13833;Kasperlepuppen
13834;Kasperlepuppen Kasperlepuppen/Seppl
13835;Kasperlepuppen Kasperlepuppen/Polizist
13836;Kasperlepuppen Kasperlepuppen/Älterer Mann (Großvater?)
13837;Kasperlepuppen Kasperlepuppen/Großmutter
13838;Kasperlepuppen Kasperlepuppen/Hexe
13839;Kasperlepuppen Kasperlepuppen/Teufel
13840;Fulda, Ehemalige Porzellanfabrik, Bestandsaufnahme, Grundrisse
13841;Landschaft bei Quednau
13842;Fassade eines Wohnhauses, Studienblatt, Aufriss
13843;Exlibris Bücherei Arnold Reinshagen
13844;Brandenburger Tor mit zerstörtem Liebermann-Haus
13845;Ernst Gall auf einer Exkursion nach Frankreich
13846;Kassel, Opernhaus (Altes Hoftheater), Skizze der Logen, Grundriss
13847;Gross-Seelheim, Kirche, Portal
13848;Titelblatt eines Skizzenheftes mit Ansicht der Elisabethkirche in Marburg
13849;"Stiller Waldweiher (oberer Königsteich im Forstgut Richard Toepffers; Lopau, Kreis Soltau)"
13850;Sächsische Abendruhe (Reproduktion)
13851;"Marburg, Schlossparkbühne, Marburger Festspiele 1931, Spiel ""Der zerbrochene Krug"" (Kleist)"
13852;Landschaft südlich von Vila Real
13853;Nova Anhaltini Principatus
13854;Nova Anhaltini Principatus Nova Anhaltini Principatus/Nova Anhaltini Principatus, Karte Tafel 5
13855;Innendekoration des kleinen Rittersaals
13856;Innendekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals
13857;Innendekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals/Rahmung des dreiteiligen Lanzettfensters in der Südseite
13858;Innendekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals/Rahmung und Verzierung der Nordwestecke
13859;Innendekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals Innendekoration des kleinen Rittersaals/Wanddekoration des kleinen Rittersaals/Mögliche Jagdszene oder Gartendarstellung (Einhornjagd ?) auf der Wand der Westseite
13860;"Wasserkanne; Heimatmuseum Wildungen"
13861;Weg zwischen Besigheim und Hessigheim
13862;"Frühling (Richard Toepffers Vorwerk Westerhorn; Lüneburger Heide)"
13863;Dachspitze
13864;Studie zu einer Säulenbasis, geometrische Konstruktionsskizzen
13865;Petrikirche
13866;Sächsische Abendruhe II (Reproduktion)
13867;Kassel, Opernhaus (Altes Hoftheater), Bauaufnahme, Grundriss
13868;Gross-Seelheim, Kirche, Taufbecken
13869;"Ausstellung ""Das neue Marburg"" in der Stadthalle 1974"
13870;"Marburg, Schlossparkbühne, Marburger Festspiele 1932, Spiel ""Eulenspiegel in Marburg"""
13871;Historie des Fürstentums Anhalt
13872;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Prospect des Neuen Schloßes zu Zerbst
13873;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Stadt und Schloß Bernburg
13874;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Oranienbaum
13875;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Statt Dessau
13876;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Hartzigeroda
13877;Historie des Fürstentums Anhalt Historie des Fürstentums Anhalt/Schloss Coswick
13878;"Kaffeekanne; Heimatmuseum Wildungen"
13879;Ruhe auf der Flucht
13880;Exlibris Georg Müller
13881;Kassel, Rahmenwiese am Franzgraben, Bestandsaufnahme, Situationsplan
13882;Heiliggeistkirche am Halleschen Tor
13883;Marburger Hochschulgespräche 12.- 15.06.1946: Referent und Teilnehmer Alfred Weber (1868-1958), Professor für Staatswissenschaften und Volkswirtschaft
13884;Ruthenen vor der Auswanderung
13885;Studierende des Mainzer Instituts für Kunstgeschichte auf einer Exkursion nach Wiblingen vor dem Ulmer Münster
13886;Gruhno bei Dobrilugk, Kirche: Schalldeckel der Kanzel
13887;Studie zu einem Wohnhaus, Grundrisse
13888;Zingst am Darß, Dünenweg am Strand
13889;Stalaktiten und Stalagmiten in einer Tropfsteinhöhle in der Mazocha-Schlucht bei Blansko im Mährischen Karst
13890;Marburg, Schlossparkbühne, Marburger Festspiele
13891;Studierende des Mainzer Instituts für Kunstgeschichte vor der Südfassade des Speyerer Dom im Rahmen einer Exkursion nach Speyer
13892;Architectura et Perspectiva Teutscher Nation zu gut verteutschet
13893;Architectura et Perspectiva Teutscher Nation zu gut verteutschet Architectura et Perspectiva Teutscher Nation zu gut verteutschet/DruckBuchseite
13894;"Kessel; Heimatmuseum Wildungen"
13895;Tischbrunnen
13896;"Lopauer Park (Forstgut Richard Toepffer; Lopau, Kreis Soltau)"
13897;Abt Jakobos Klados des Klosters Agios Panteleimon bei Phodele mit zwei Bewohnern des Klosters
13898;Kassel, Entwurf zu einem Gebäude an der oberen Museumsstraße, Aufriss
13899;Marburger Hochschulgespräche 12.- 15.06.1946: Referent und Teilnehmer Bruno Snell (1896-1986), Professor für klassische Philologie in Hamburg
13900;Studie zu einem Treppenhaus, Konstruktionszeichnung
13901;Kloster Günterstal bei Freiburg im Breisgau: Fenster-Korbgitter
13902;Teilnehmer der Exkursion des Mainzer Instituts für Kunstgeschichte unter Leitung von Friedrich Gerke nach Oberitalien in Ferrara, rechts Hans-Jürgen Imiela
13903;Etliche Undericht zur Befestigung der Stett, Schloß und Flecken
13904;Etliche Undericht zur Befestigung der Stett, Schloß und Flecken Etliche Undericht zur Befestigung der Stett, Schloß und Flecken/Idealtypische Festungsanlage einer Königsstadt
13905;Etliche Undericht zur Befestigung der Stett, Schloß und Flecken Etliche Undericht zur Befestigung der Stett, Schloß und Flecken/Stadtplan einer Königsstadt
13906;Blick von einem Gipfel der Hohen Tatra auf Zakopane
13907;Fulda, Stadtschloss, Bauaufnahme, Grundriss der Beletage
13908;Schlesisches Brautpaar
13909;Bauernhof Bauernhof/WohnhausWirtschaftsgebäude
13910;"Kanne aus Erlenholz; Ziegenhain"
13911;Salbuch des Klosters Naumburg bei Windecken, Vorderspiegel (bezogen auf folio 1): Ansicht des Klosters, darunter acht knieende Mönche im Gebet
13912;Wolfenbüttel, Ehemaliges herzogliches Residenzschloss, Bestandsaufnahme, Situationsplan
13913;Wasserrohr
13914;Zigeunerkind
13915;Stadtkirche Hersfeld: Truhe
13916;Männerbildnis
13917;Potsdam, Lange Brücke, Konstruktionszeichnung, Aufrisse
13918;Louis Grodecki und Willibald Sauerländer auf einer Exkursion nach Speyer
13919;Studienblatt, Wohnhaus,
13920;Felsen am Nil
13921;Ofenkachel mit Leidenswerkzeugen Christi im Wappenschild
13922;Potsdam, Lange Brücke, Torgitter, Konstruktionszeichnung, Aufriss
13923;Exlibris Carl Sager
13924;Landschaft bei Borstel Kreis Segeberg
13925;Zwei Kinder mit einem Brot auf einem zerbrochenen Teller
13926;Wolferborn, Evangelische Pfarrkirche, Bauaufnahme und Druckvorlage, Grundriss, Schnitt und Aufrisse
13927;Hanauer Urkunden, Handschriften aus dem Kloster Naumburg bei Windecken
13928;Hessische Nausikaa (2.Fassung)
13929;Gefäß zum Transport von Quecksilber/ Handgranate?
13930;Frösche
13931;Merxhausen (Emstal), Landeshospital, Küchengebäude, Bestandsaufnahme, Aufriss und Grundrisse
13932;Hersfeld, Türe
13933;Claire Bantzer (?) auf dem Heimweg
13934;Kassel, Renthof (Kollegienhof), Bauaufnahme und Umbauentwurf, Grundriss
13935;Robert Suckale und Dieter Kimpel auf einer Exkursion nach Amiens, im Hintergrund Alain Erlande-Brandenburg
13936;Studie zu einer Scheune, Aufriss, Grundriss, Schnitte und Detail
13937;Ofenkacheln Ofenkacheln/Ofenkachel mit Reiter
13938;Feluke am Nilufer
13939;Potsdam, Lange Brücke, Konstruktionszeichnung, Grundriss
13940;Portrait des Kaisers Joseph II. (1741-1790)
13941;Wolferborn, Schule, Entwurf zu Treppen, Schnitte und Grundrisse
13942;Zwei Palmetten
13943;Zwei Palmetten Zwei Palmetten/Palmette
13944;Alte Frau aus Goßfelden
13945;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung
13946;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Aufriss und Grundriss
13947;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Aufriss und Schnitt
13948;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Erster Entwurf zu Schloss Weißenstein, Grundrisse
13949;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Grundriss
13950;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Aufriss
13951;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Schnitt
13952;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Situationsplan, Aufriss und Schnitt
13953;Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung Kassel-Wilhelmshöhe, Entwürfe zu Schloss Weißenstein, mit Erläuterung/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Erläuterung
13954;Wohra, Gutshof von Dalwigk (Vorwerk), Wohnhaus, Bauaufnahme, Grundriss des Kellers
13955;Harald Keller umringt von Studierenden des Kunstgeschichtlichen Seminars der Universität Frankfurt am Main, darunter Elisabeth Herget (vorne links), Brigitte Walbe (vorne rechts), Klaus Merten (hinten, mit Brille) und Herbert Beck (rechts), im Park von Kukus während der Exkursion in die Tschechoslowakei im Sommersemester 1964
13956;Neujahrskarte
13957;"Heskem, Kreis Marburg, Wohnhaus Wege ""Böhmerschmied"""
13958;Kassel, Oberneustädter Kirche (Karlskirche), Bauaufnahme, Grundriss
13959;Praunheim, Evangelische Kirche, Bauaufnahme des abgebrannten Baues, Aufriss und Grundriss
13960;Grabung im Langhaus der Kathedrale Notre Dame zu Reims, Reste des karolingischen Vorgängerbaus
13961;Fächer
13962;Schiffe am Nilufer
13963;Holzlöffel, Waldeck und Schwalm
13964;Kassel-Wilhelmshöhe, Entwurf für Schloss Weißenstein, Serie
13965;Kassel-Wilhelmshöhe, Entwurf für Schloss Weißenstein, Serie Kassel-Wilhelmshöhe, Entwurf für Schloss Weißenstein, Serie/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, perspektivische Ansicht
13966;Kassel-Wilhelmshöhe, Entwurf für Schloss Weißenstein, Serie Kassel-Wilhelmshöhe, Entwurf für Schloss Weißenstein, Serie/Kassel-Wilhelmshöhe, Entwurf zu Schloss Weißenstein, Situationsplan und Terrainschnitt
13967;Merxhausen (Emstal), Ökonomiegut, Kuhstall, Bauaufnahme, Aufrisst und Grundrisse
13968;Tafelaufsatz
13969;Wohra, Gutshof von Dalwigk (Vorwerk), Gebäudekataster, Schriftstück
13970;Im Garten
13971;Harald Keller während einer Exkursion
13972;Exlibris Ilse May
13973;Wintertraum
13974;Kassel, Garnisonkirche, Entwurf zum Fürstenstand, Aufriss
13975;Heskem, Kreis Marburg, Böhmerschmieds Hof
13976;Am Kalbstor in Marburg
13977;Saarpartie bei Saarhölzbach
13978;Felsen an den Nilkatarakten
13979;Stadtsiegel von Wetzlar
13980;Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz
13981;Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz/Kassel, Synagoge in der Unteren Königsstraße, Entwurf, Aufriss und Grundriß
13982;Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz/Kassel, Synagoge in der Unteren Königsstraße, Entwurf, Längsschnitt
13983;Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz Kassel, Entwurf für die Synagoge in der Unteren Königsstraße, Plansatz/Kassel, Synagoge in der Unteren Königsstraße, Entwurf, Querschnitt
13984;Holzlöffel aus der Schwalm
13985;Hessisches Bauernmädchen (Reproduktion)
13986;Stilleben mit Äpfeln und violettem Topf
13987;Hannover, Leineschloss?, Sofaentwürfe, perspektivische Ansichten
13988;Hannover, Leineschloss?, Sofaentwürfe, perspektivische Ansichten Hannover, Leineschloss?, Sofaentwürfe, perspektivische Ansichten/Hannover, Leineschloss?, Entwurf für ein Sofa, perspektivische Ansicht
13989;Merxhausen (Emstal), Landeshospital, Dachgeschoss, erstes und zweites Stockwerk, Entwurf, Grundrisse
13990;Tropfsteinhöhle mit einem unterirdischen See in der Mazocha-Schlucht bei Blansko im Mährischen Karst
13991;Niedergründau, Bergkirche, Aufriss, Grundriß und Schnitt
13992;Pläne zum Neubau des Universitätsgebäudes in Marburg
13993;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Grundriß des 4. Geschosses des Gesamtkomplexes
13994;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Aufriß der Ostseite mit neuem Aulaflügel und Universitätskirche
13995;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Aufriß des westlichen Teils des Südflügels
13996;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Fenster und Profile der Südfassade
13997;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Dachbalkenlage des Aulaflügels
13998;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Aufriß der Südseite mit altem Aulaflügel
13999;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Dachbalkenlage und Dachabschluß des Gesamtkomplexes
14000;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Aufriß der Südseite mit neuem Aulaflügel
14001;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Aufriß des Südflügels von Norden mit Querschnitt durch Ost- und Westflügel
14002;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Lageplan der Gesamtanlage mit den abzubrechenden Mauern des ehemaligen Dominikanerklosters
14003;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Grundriß des 1. Geschosses der Gesamtanlage
14004;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Grundriß des 2. Geschosses der Gesamtanlage
14005;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Grundriß des 1. Geschosses des neuen Aulaflügels
14006;Pläne zum Neubau des Universitätsgebäudes in Marburg Pläne zum Neubau des Universitätsgebäudes in Marburg/Grundriß des 2. Geschosses des neuen Aulaflügels
